movieId,title,genres,year,sinopsis,rating
79677,"Two Escobars, The",Crime|Documentary,2010.0,"Pablo Escobar was the richest, most powerful drug kingpin in the world, ruling the Medellin Cartel with an iron fist. Andres Escobar was the biggest soccer star in Colombia. The two were not related, but their fates were inextricably-and fatally-intertwined. Pablo's drug money had turned Andres' national team into South American champions, favored to win the 1994 World Cup in Los Angeles. It was there, in a game against the U.S., that Andres committed one of the most shocking mistakes in soccer history, scoring an ""own goal"" that eliminated his team from the competition and ultimately cost him his life. The Two Escobars is a riveting examination of the intersection of sports, crime, and politics.",71
79684,Paper Man,Comedy|Drama,2009.0,"A coming-of-middle-age comedy that chronicles the unlikely friendship between failed author Richard Dunne and a Long Island teen who teaches him a thing or two about growing up, all under the disapproving eye of his long-suffering wife and his imaginary Superhero friend.",63
79695,"Expendables, The",Action|Adventure|Thriller,2010.0,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert Yin Yang, heavy weapons specialist Hale Caesar, demolitionist Toll Road, and a loose-cannon sniper Gunner Jensen. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",62
79702,Scott Pilgrim vs. the World,Action|Comedy|Fantasy|Musical|Romance,2010.0,"As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",75
79798,I Killed My Mother (J'ai tué ma mère),Drama,2009.0,"Hubert, a brash 17-year-old, is confused and torn by a love-hate relationship with his mother that consumes him more and more each day. After distressing ordeals and tragic episodes, Hubert will find his mother on the banks of Saint Lawrence river, where he grew up, and where a murder will be committed: the murder of childhood.",75
79868,Heartless,Fantasy|Horror|Mystery|Thriller,2009.0,"The story follows Jamie, a troubled young man with a birthmark on his face, which has left him feeling isolated and fearful, hiding from the world outside. He lives in the East End of London, an area notorious for its violent hooded gangs. According to news reports, the gangs are now wearing demon masks. But, one night, Jamie discovers the terrifying truth.",60
79879,Piranha (Piranha 3D),Action|Horror|Thriller,2010.0,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",54
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The",Action|Adventure|Fantasy|Mystery,2010.0,"An adventure set in the early part of the 20th century, focused on a popular novelist and her dealings with would-be suitors, the cops, monsters, and other distractions.",61
79897,Get Low,Comedy|Drama|Mystery,2009.0,"A movie spun out of equal parts folk tale, fable and real-life legend about the mysterious, 1930s Tennessee hermit who famously threw his own rollicking funeral party... while he was still alive.",67
79946,"Joneses, The",Comedy|Drama,2009.0,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",62
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese),Action|Adventure|Animation|Fantasy|Sci-Fi,1989.0,"In order to wish for immortality and avenge his father, Garlic Jr. collects the dragon balls, kidnapping Goku's son Gohan in the process. Goku, Kami, Piccolo, and Krillin unite to rescue Gohan and save the world from being sucked into a dead zone.",66
80094,"Last Exorcism, The",Horror|Thriller,2010.0,"After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.",56
80124,Sisters (Syostry),Action|Crime|Drama,2001.0,"A movie about two sisters - thirteen year old Sveta, poor and abandoned by her father, who longs to go off and be a sniper in the army, and spoilt eight-year old Dina, doted on by her gangster father...",70
80126,"American, The",Drama|Thriller,2010.0,"Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",59
80139,Jackass 2.5,Comedy|Documentary,2007.0,"The crew have now set off to finish what as left over from Jackass 2.0, and in this version they have Wee Man use a 'pee' gun on themselves, having a mini motor bike fracas in the grocery mall, a sperm test, a portly crew member disguised as King Kong, as well as include three episodes of their hilarious adventures in India.",61
80162,"Horde, The (La Horde)",Action|Horror|Thriller,2009.0,"A bunch of crooked cops raid a ruined building located in an impoverished suburb of Paris, determined to furiously avenge the death of one of them, murdered by the ruthless criminal gang hidden on top of the dark labyrinth that will become a deathly trap when the living, unexpectedly turned into the undead by a mysterious plague, begin to devour the world.",59
80166,"Switch, The",Comedy|Romance,2010.0,"Kassie is a smart, fun-loving single woman who, despite her neurotic best friend Wally’s objections, decides it’s time to have a baby – even if it means doing it herself…with a little help from a charming sperm donor. But, unbeknownst to her, Kassie’s plans go awry because of a last-minute switch that isn’t discovered until seven years later… when Wally gets acquainted with Kassie’s cute – though slightly neurotic – son.",62
80219,Machete,Action|Adventure|Comedy|Crime|Thriller,2010.0,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",63
80241,Going the Distance,Comedy|Romance,2010.0,"Erin and Garrett are very much in love. When Erin moves to San Francisco to finish her journalism degree and Garrett stays behind in New York to work in the music industry, they gamely keep the romance alive with webcams and frequent-flyer miles. But just when it seems the lovers will soon be reunited, they each score a big break that could separate them for good.",61
80363,Resident Evil: Afterlife,Action|Horror|Sci-Fi|Thriller|IMAX,2010.0,"In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.",60
80454,Princess (Prinsessa),Drama,2010.0,"Princess tells the true story of former cabaret dancer Anna Lappalainen's redemptive struggle with insanity, who checked in to Finland's Kellokoski Psychiatric Hospital in 1945.",58
80463,"Social Network, The",Drama,2010.0,"The tale of a new breed of cultural insurgent: a punk genius who sparked a revolution and changed the face of human interaction for a generation, and perhaps forever.",73
80478,"Man Vanishes, A (Ningen Johatsu)",Documentary|Drama|Mystery,1967.0,"A Man Vanishes examines the concept of Johatsu, tackling the phenomenon of people missing in Japan over the years. It picks one such person from the list, someone who had seemed to disappear from the face of the earth due to embezzlement from his company, and the filmmakers begin an investigative documentary into the reasons behind and attempt at tracking him down.",72
80489,"Town, The",Crime|Drama|Thriller,2010.0,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",72
80549,Easy A,Comedy|Romance,2010.0,"Olive, an average high school student, sees her below-the-radar existence turn around overnight once she decides to use the school's gossip grapevine to advance her social standing. Now her classmates are turning against her and the school board is becoming concerned, including her favorite teacher and the distracted guidance counselor. With the support of her hilariously idiosyncratic parents and a little help from a long-time crush, Olive attempts to take on her notorious new identity and crush the rumor mill once and for all.",68
80551,Eat Pray Love,Drama|Romance,2010.0,"Liz Gilbert had everything a modern woman is supposed to dream of having – a husband, a house and a successful career – yet like so many others, she found herself lost, confused and searching for what she really wanted in life. Newly divorced and at a crossroads, Gilbert steps out of her comfort zone, risking everything to change her life, embarking on a journey around the world that becomes a quest for self-discovery. In her travels, she discovers the true pleasure of nourishment by eating in Italy, the power of prayer in India and, finally and unexpectedly, the inner peace and balance of true love in Bali.",62
80572,I'm Still Here,Comedy|Drama,2010.0,"I'm Still Here is a portrayal of a tumultuous year in the life of actor Joaquin Phoenix. With remarkable access, the film follows the Oscar-nominee as he announces his retirement from a successful film career in the fall of 2008 and sets off to reinvent himself as a hip-hop musician. The film is a portrait of an artist at a crossroads and explores notions of courage and creative reinvention, as well as the ramifications of a life spent in the public eye.",61
80586,Flipped,Comedy|Drama|Romance,2010.0,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",80
80693,It's Kind of a Funny Story,Comedy|Drama,2010.0,A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,70
80727,Middle Men,Comedy|Crime|Drama,2009.0,"Chronicles Jack Harris, one of the pioneers of internet commerce, as he wrestles with his morals and struggles not to drown in a sea of conmen, mobsters, drug addicts, and pornstars.",65
80831,Let Me In,Drama|Horror|Mystery,2010.0,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,68
80839,Secretariat,Adventure|Drama,2010.0,"Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables, despite her lack of horse-racing knowledge. Against all odds, Chenery - with the help of veteran trainer Lucien Laurin - manages to navigate the male-dominated business, ultimately fostering the first Triple Crown winner in 25 years.",74
80846,Devil,Horror|Mystery|Thriller,2010.0,"A group of people are trapped in an elevator high above Philadelphia, and one of them is the devil.",60
80858,You Again,Comedy,2010.0,"History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.",63
80860,Life as We Know It,Comedy|Romance,2010.0,"After a distastrous first date for caterer Holly and network sports director Messer, all they have is common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.",69
80862,Catfish,Documentary|Mystery,2010.0,"Nev, a 24-year-old New York-based photographer, has no idea what he's in for when Abby, an eight-year-old girl from rural Michigan, contacts him on Facebook, seeking permission to paint one of his photographs. When he receives her remarkable painting, Nev begins a friendship and correspondence with Abby's family. But things really get interesting when he develops a cyber-romance with Abby's attractive older sister, Megan, a musician and model. Prompted by some startling revelations about Megan, Nev and his buddies embark on a road trip in search of the truth.",68
80864,You Will Meet a Tall Dark Stranger,Comedy|Romance,2010.0,"Two married couples find only trouble and heartache as their complicated lives unfold. After 40 years of marriage, Alfie leaves his wife to pursue what he thinks is happiness with a call girl. His wife, Helena, reeling from abandonment, decides to follow the advice of a psychic. Sally, the daughter of Alfie and Helena, is unhappy in her marriage and develops a crush on her boss, while her husband, Roy, falls for a woman engaged to be married.",59
80880,Stone,Drama|Thriller,2010.0,"Parole officer Jack Mabry has only a few weeks left before retirement and wishes to finish out the cases he's been assigned. One such case is that of Gerald 'Stone' Creeson, a convicted arsonist who is up for parole. Jack is initially reluctant to indulge Stone in the coarse banter he wishes to pursue and feels little sympathy for the prisoner's pleads for an early release. Seeing little hope in convincing Jack himself, Stone arranges for his wife to seduce the officer, but motives and intentions steadily blur amidst the passions and buried secrets of the corrupted players in this deadly game of deception.",53
80906,Inside Job,Documentary,2010.0,"A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",77
80917,Monsters,Drama|Sci-Fi,2010.0,"Six years ago NASA discovered the possibility of alien life within our solar system. A probe was launched to collect samples, but crashed upon re-entry over Central America. Soon after, new life forms began to appear and half of Mexico was quarantined as an infected zone. Today, the American and Mexican military still struggle to contain ""the creatures,"" while a journalist agrees to escort a shaken tourist through the infected zone in Mexico to the safety of the U.S. border.",62
80969,Never Let Me Go,Drama|Romance|Sci-Fi,2010.0,"As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.",69
81018,"Illusionist, The (L'illusionniste)",Animation,2010.0,A French illusionist travels to Scotland to work. He meets a young woman in a small village. Their ensuing adventure in Edinburgh changes both their lives forever.,72
81087,Luck by Chance,Drama,2009.0,"Not wanting the same fate as befell her sisters, Sona Mishra re-locates to Mumbai to try to make a living making movies, but she soon finds that the path she has chosen is not an easy one.",66
81132,Rubber,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,2010.0,"A group of people gather in the California desert to watch a ""film"" set in the late 1990s featuring a sentient, homicidal car tire named Robert. The assembled crowd of onlookers watch as Robert becomes obsessed with a beautiful and mysterious woman and goes on a rampage through a desert town.",60
81156,Jackass 3D,Action|Comedy|Documentary,2010.0,"Johnny Knoxville, Bam Margera, Steve-O, Wee Man and the rest of their fearless and foolhardy friends take part in another round of outrageous pranks and stunts. In addition to standing in the path of a charging bull, launching themselves into the air and crashing through various objects, the guys perform in segments such as ""Sweatsuit Cocktail,"" ""Beehive Tetherball"" and ""Lamborghini Tooth Pull.""",66
81158,Restrepo,Documentary|War,2010.0,"Directors Hetherington and Junger spend a year with the 2nd Battalion of the United States Army located in one of Afghanistan's most dangerous valleys. The documentary provides insight and empathy on how to win the battle through hard work, deadly gunfights and mutual friendships while the unit must push back the Taliban.",74
81191,Waiting for 'Superman',Documentary,2010.0,"Gripping, heartbreaking, and ultimately hopeful, Waiting for Superman is an impassioned indictment of the American school system from An Inconvenient Truth director Davis Guggenheim.",69
81229,Red,Action|Comedy,2010.0,"After surviving an assault from a squad of hit men, retired CIA black ops agent Frank Moses reassembles his old team for an all-out war. Frank reunites with old Joe, crazy Marvin and wily Victoria to uncover a massive conspiracy that threatens their lives. Only their expert training will allow them to survive a near-impossible mission -- breaking into CIA headquarters.",67
81257,In a Better World (Hævnen),Drama,2010.0,"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",71
81383,Heartbreaker (L'Arnacoeur),Comedy|Romance,2010.0,Alex and his sister run a business designed to break up relationships. They are hired by a rich man to break up the wedding of his daughter. The only problem is that they only have one week to do so.,66
81417,Paranormal Activity 2,Horror|IMAX,2010.0,"Days after welcoming a newborn baby, Dan and Kristi Rey return home one day to find their house ransacked with seemingly no explanation. Their fear forces them to put in security cameras, which begin to capture strange activity around the house.",57
81456,Heartbeats (Les amours imaginaires),Drama|Romance,2010.0,"Francis is a young gay man, Marie is a young straight woman and the two of them are best friends -- until the day the gorgeous Nicolas walks into a Montreal coffee shop. The two friends, instantly and equally infatuated, compete for Nicolas' indeterminate affections, a conflict that climaxes when the trio visit the vacation home of Nicolas' mother. The frothy comedy unfolds through narrative, fantasy sequences and confessional monologues.",72
81512,Hereafter,Drama|Fantasy,2010.0,"Three people — a blue-collar American, a French journalist and a London school boy — are touched by death in different ways.",60
81535,Saw VII 3D - The Final Chapter,Horror|Mystery|Thriller,2010.0,"(AKA- Saw: The Final Chapter)  As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",60
81537,Due Date,Comedy,2010.0,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",63
81562,127 Hours,Adventure|Drama|Thriller,2010.0,The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,71
81564,Megamind,Action|Animation|Children|Comedy|Sci-Fi|IMAX,2010.0,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.",69
81591,Black Swan,Drama|Thriller,2010.0,A journey through the psyche of a young ballerina whose starring role as the duplicitous swan queen turns out to be a part for which she becomes frighteningly perfect.,77
81681,I Shot Jesse James,Drama|Romance|Western,1949.0,Bob Ford murders his best friend Jesse James in order to obtain a pardon that will free him to marry his girlfriend Cynthy. The guilt-stricken Ford soon finds himself greeted with derision and open mockery throughout town. He travels to Colorado to try his hand at prospecting in hopes that marriage with Cynthy is still in the cards.,63
81782,Unstoppable,Action|Drama|Thriller,2010.0,"A runaway train, transporting deadly, toxic chemicals, is barreling down on Stanton, Pennsylvania,  and proves to be unstoppable until a veteran engineer and young conductor risk their lives to try and stop it with a switch engine.",65
81784,Morning Glory,Comedy|Drama|Romance,2010.0,"A young and devoted morning television producer is hired as an executive producer on a  long-running morning show at a once-prominent but currently failing station in New York City. Eager to keep the show on air, she recruits a former news journalist and anchor who disapproves of co-hosting a show that does not deal with real news stories.",63
81786,Certified Copy (Copie conforme),Drama,2010.0,"In Tuscany to promote his latest book, a middle-aged English writer meets a French woman who leads him to the village of Lucignano.",69
81788,"Next Three Days, The",Crime|Drama|Romance|Thriller,2010.0,"A married couple's life is turned upside down when the wife is accused of murdering her boss. Her husband John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. When the strain of being separated from her husband and son gets to her, John decides to find a way to break her out.",71
81791,Somewhere,Drama,2010.0,"After withdrawing to the Chateau Marmont, a passionless Hollywood actor reexamines his life when his eleven-year-old daughter surprises him with a visit.",61
81819,Biutiful,Drama,2010.0,"This is a story of a man in free fall. On the road to redemption, darkness lights his way. Connected with the afterlife, Uxbal is a tragic hero and father of two who's sensing the danger of death. He struggles with a tainted reality and a fate that works against him in order to forgive, for love, and forever.",72
81831,"First Beautiful Thing, The (La prima cosa bella)",Comedy|Drama,2010.0,"The film tells the story of the Michelucci family, from the nineteen-seventies to the present day: the central character is the stunningly beautiful Anna, the lively, frivolous and sometimes embarrassing mother of Bruno and Valeria. Everything begins in the Summer of 1971, at the annual Summer beauty pageant held at Livorno’s most popular bathing establishment. Anna is unexpectedly crowned “Most Beautiful Mother”, unwittingly stirring the violent jealousy of her husband. From then on, chaos strikes the family and for Anna, Bruno and his sister Valeria, it is the start of an adventure that will only end thirty years later.",73
81834,Harry Potter and the Deathly Hallows: Part 1,Action|Adventure|Fantasy|IMAX,2010.0,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",78
81845,"King's Speech, The",Drama,2010.0,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",77
81847,Tangled,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,2010.0,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",76
81910,"Art of the Steal, The",Documentary,2009.0,"A gripping tale of intrigue and mystery in the art world, this film traces the history of a collection of Post-Impressionist paintings - worth billions - which became the subject of a power struggle after the death of its owner. Dr. Albert Barnes.",69
81910,"Art of the Steal, The",Documentary,2009.0,"A gripping tale of intrigue and mystery in the art world, this film traces the history of a collection of Post-Impressionist paintings - worth billions - which became the subject of a power struggle after the death of its owner. Dr. Albert Barnes.",69
81932,"Fighter, The",Drama,2010.0,"Boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",74
81949,"Romantics, The",Comedy|Drama|Romance,2010.0,Seven close friends reunite for the wedding of two of their friends. Problems arise because the bride and the maid of honor have had a long rivalry over the groom.,49
82041,"Loved Ones, The",Horror,2009.0,"When Brent turns down his classmate Lola's invitation to the prom, she concocts a wildly violent plan for revenge.",67
82053,Casino Jack,Comedy|Crime,2010.0,"Based on a true story, a hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder.",59
82088,Vincent Wants to Sea (Vincent will meer),Drama,2010.0,"Vincent, a young man who suffers from Tourette's syndrome, has just lost his mother. His father, a successful politician, does not want to take care of him and therefore places him into a mental institution. He is put into a room with Alexander, a guy with a compulsive disorder, and is shown around by Marie, an anorectic girl.",69
82093,London Boulevard,Crime|Romance,2010.0,A parolee falls for a reclusive movie star while trying to evade a ruthless gangster.,59
82095,Skyline,Sci-Fi|Thriller,2010.0,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",50
82152,Beastly,Drama|Fantasy|Romance,2011.0,"A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love.",63
82167,Love and Other Drugs,Comedy|Drama|Romance,2010.0,"Maggie is an alluring free spirit who won't let anyone – or anything – tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",70
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",Adventure|Children|Fantasy,2010.0,"This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",64
82202,"Tourist, The",Drama|Thriller,2010.0,"American tourist Frank meets mysterious British woman Elsie on the train to Venice. Romance seems to bud, but there's more to her than meets the eye. Remake of the 2005 French film ""Anthony Zimmer"", written and directed by Jérôme Salle.",62
82242,Rare Exports: A Christmas Tale (Rare Exports),Action|Comedy,2010.0,"Young Pietari lives with his reindeer-herding father in arctic Finland. On the eve of Christmas, a nearby excavation makes a frightening discovery and an evil Santa Claus is unleashed…",63
82461,Tron: Legacy,Action|Adventure|Sci-Fi|IMAX,2010.0,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",64
82499,How Do You Know,Comedy|Drama|Romance,2010.0,"After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",53
82527,Barney's Version,Drama,2010.0,"The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky.",71
82641,"One-Armed Swordsman, The (Dubei dao)",Action|Drama,1967.0,"A noble swordsman, whose arm had been chopped off, returns to his former teacher to defend him from a villainous gang of rival swordsmen.",65
82667,I Saw the Devil (Akmareul boatda),Crime|Thriller,2010.0,"Kyung-Chul is a dangerous psychopath who kills for pleasure. Soo-Hyun, a top-secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take vengeance against the killer, even if it means that he must become a monster himself.",78
82684,Trash Humpers,Drama,2009.0,"Follow a small group of elderly “Peeping Toms” through the shadows and margins of an unfamiliar world. Crudely documented by the participants themselves, we follow the debased and shocking actions of a group of true sociopaths the likes of which have never been seen before. Inhabiting a world of broken dreams and beyond the limits of morality, they crash against a torn and frayed America.",52
82744,Faster,Action|Crime|Drama,2010.0,"After 10 years in prison, Driver is now a free man with a single focus - hunting down the people responsible for brutally murdering his brother.",63
82765,Little Big Soldier (Da bing xiao jiang),Action|Adventure|Comedy|Drama|War,2010.0,"The story of a farmer forced into conscription, who has been looking to get out of the army ever since. His great chance arrives when he stumbles upon a wounded general from an enemy state, and he kidnaps him, intending to claim credit for the capture, which includes five ""mu"" of land, and most importantly, honorable discharge from the army.",69
82767,Rabbit Hole,Drama,2010.0,Life for a happy couple is turned upside down after their young son dies in an accident.,67
82848,One Week,Comedy,1920.0,"The story involves two newlyweds, Keaton and Seely, who receive a build-it-yourself house as a wedding gift. The house can be built, supposedly, in ""one week."" A rejected suitor secretly re-numbers packing crates. The movie recounts Keaton's struggle to assemble the house according to this new ""arrangement.""",80
82852,Little Fockers,Comedy,2010.0,"It has taken 10 years, two little Fockers with wife Pam and countless hurdles for Greg to finally get in with his tightly wound father-in-law, Jack. After the cash-strapped dad takes a job moonlighting for a drug company, Jack's suspicions about his favorite male nurse come roaring back. When Greg and Pam's entire clan descends for the twins' birthday party, Greg must prove to the skeptical Jack that he's fully capable as the man of the house.",56
82857,Sweetgrass,Adventure|Documentary|Western,2009.0,"An unsentimental elegy to the American West, Sweetgrass follows the last modern-day cowboys to lead their flocks of sheep up into Montana's breathtaking and often dangerous Absaroka-Beartooth mountains for summer pasture. This astonishingly beautiful reveals a world in which nature and culture, animals and humans, vulnerability and violence are all intimately meshed.",67
83086,Burlesque,Drama|Musical|Romance,2010.0,"Ali, a small-town gal with a great voice, leaves a troubled life behind and follows her dreams to Los Angeles. She lands a job as a cocktail waitress at the Burlesque Lounge, a once-majestic theater that houses an inspired musical revue led by Tess, the proprietor. Ali vows to perform there and, with the help of a savvy stage manager and a gender-bending host, she makes the leap from bar to stage, helping restore the club's former glory.",72
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti)",Animation|Children|Fantasy,2010.0,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",76
83177,Yogi Bear,Children|Comedy,2010.0,"A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo, and Ranger Smith.",56
83270,Made in Dagenham,Comedy|Drama,2010.0,"A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.",67
83349,"Green Hornet, The",Action|Comedy|Crime|Fantasy|Thriller|IMAX,2011.0,"Britt Reid, the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father dies, Britt meets Kato, a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky.",56
83369,"Way Back, The",Drama,2010.0,"At the dawn of WWII, several men escape from a Russian gulag—to take a perilous and uncertain journey to freedom as they cross deserts, mountains and several nations.",70
83374,"Warrior's Way, The",Action|Fantasy|Western,2010.0,A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.,66
83480,Season of the Witch,Adventure|Drama|Fantasy,2011.0,"A 14th century Crusader returns with his comrade to a homeland devastated by the Black Plague. The Church commands the two knights to transport a witch to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence.",54
83601,Amer,Drama|Horror,2009.0,"Ana is confronted with body and desire at three key moments of her life. As a young girl, she brings her dead grandpa back to life. In her puberty, she discovers the power of decay and sexuality. Finally, she wrestles with loss and loneliness when she returns to her parental home, now derelict.",64
83613,Cowboys & Aliens,Action|Sci-Fi|Thriller|Western|IMAX,2011.0,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",56
83796,Anything for Her (Pour elle),Crime|Drama|Thriller,2008.0,"Lisa and Julien are married and lead a happy uneventful life with their son Oscar. But their life radically changes one morning, when the police comes to arrest Lisa on murder charges. She's sentenced to 20 years of prison. Convinced of his wife's innocence, Julien decides to act. How far will he be willing to go for her?",69
